tax_id,annual_income,credit_score,payment_history,employment_length,debt_to_income_ratio,age,num_credit_cards,num_loan_accounts,total_credit_limit,credit_utilization_ratio,auto_loan_limit,loan_eligible,risk_score,risk_category,max_loan_term,interest_rate
194-19-9194,27253.63,761,90.76,12.1,0.402,40.613542466023375,3,3,23674.91,0.1258,46000,True,78.3359315530303,Low Risk,72,9.239610267045453
195-19-9195,71493.08,769,75.7505,23.9,0.6203,60.42974963564493,1,0,38341.8,0.448,0,False,74.18993287878789,Low Risk,72,9.861510068181817
197-19-9197,22810.35,724,89.4101,8.5,0.5106,43.00821374216704,4,1,18480.24,0.3119,0,False,72.53626943181818,Low Risk,72,10.109559585227274
198-19-9198,33881.06,731,64.6097,8.9,0.51,46.63278799247246,3,0,23738.48,0.2377,0,False,70.63392356060606,Low Risk,72,10.39491146590909
201-19-9201,39216.81,776,80.7879,9.9,0.4986,69.06756761144973,2,3,27256.41,0.0885,66000,True,76.6185228409091,Low Risk,72,9.497221573863635
202-19-9202,31304.39,729,64.5859,21.7,0.3857,59.35279706498202,0,1,24205.08,0.2164,102000,True,72.57202958333333,Low Risk,72,10.1041955625
203-19-9203,34162.34,715,74.2513,10.6,0.4144,49.8863793164352,2,0,25498.55,0.3126,92000,True,73.34078174242424,Low Risk,72,9.988882738636363
204-19-9204,18000.0,724,90.7186,15.3,0.4953,68.23782752396976,2,2,5000.0,0.46,34000,True,71.84603818181817,Low Risk,72,10.213094272727275
205-19-9205,45904.91,786,87.542,26.4,0.3987,65.58437030923784,1,2,30378.41,0.1439,141000,True,80.92887731060607,Very Low Risk,84,8.85066840340909
206-19-9206,61308.86,730,75.5702,6.5,0.4565,47.96098430510924,1,0,44234.13,0.1708,165000,True,72.9767121969697,Low Risk,72,10.043493170454546
208-19-9208,68781.15,731,68.7827,7.6,0.4784,47.61459442870779,1,0,50923.34,0.2491,185000,True,71.98269397727273,Low Risk,72,10.19259590340909
209-19-9209,117670.56,758,43.7874,38.8,0.4302,55.46298223580358,1,2,100362.41,0.1479,254000,True,72.87387454545456,Low Risk,72,10.058918818181816
210-19-9210,125696.83,815,62.4311,12.9,0.5262,54.56870880242921,1,1,72788.39,0.082,0,False,80.54594727272728,Very Low Risk,84,8.908107909090909
211-19-9211,118696.29,801,83.7339,24.9,0.4899,35.4002340321734,2,1,69436.09,0.1422,311000,True,83.80377693181818,Very Low Risk,84,8.419433460227273
212-19-9212,38917.28,734,85.8185,6.1,0.4843,53.808381220049554,2,2,35028.72,0.4579,73000,True,68.65993515151516,Low Risk,72,10.691009727272727
213-19-9213,31252.78,764,67.9598,28.2,0.3837,53.74086523892191,2,1,28347.02,0.3191,117000,True,74.4749318939394,Low Risk,72,9.81876021590909
214-19-9214,40422.6,750,88.3438,23.2,0.5711,31.86914453734342,1,2,38722.03,0.2195,0,False,75.22789863636363,Low Risk,72,9.705815204545456
216-19-9216,74467.36,769,85.1744,24.9,0.4809,50.46937345644613,2,3,66927.92,0.1245,126000,True,78.52464121212121,Low Risk,72,9.211303818181818
217-19-9217,35119.5,734,89.6285,10.5,0.5115,36.42669085076132,0,1,23277.18,0.492,0,False,73.41469431818182,Low Risk,72,9.977795852272727
218-19-9218,127251.72,780,88.8061,4.9,0.349,39.49726211016085,4,2,92324.19,0.1361,356000,True,79.61067454545454,Low Risk,72,9.048398818181818
219-19-9219,27555.91,728,82.44,14.3,0.4609,42.50301871864856,0,2,22401.32,0.5003,52000,True,70.9560265530303,Low Risk,72,10.346596017045457
220-19-9220,41533.75,713,78.0242,13.0,0.5782,55.61517693248181,6,0,29854.86,0.6024,0,False,68.92023109848483,Low Risk,72,10.651965335227274
221-19-9221,69310.54,774,81.1934,16.1,0.4172,63.98562449017742,2,0,55500.72,0.17,213000,True,81.33225553030303,Very Low Risk,84,8.790161670454545
222-19-9222,107311.89,803,86.016,17.8,0.5156,54.86225123814448,3,3,89146.77,0.4821,0,False,78.1286196590909,Low Risk,72,9.270707051136364
223-19-9223,134704.4,793,59.9096,29.9,0.5742,51.0031021116019,2,1,91122.41,0.1963,0,False,76.77864727272727,Low Risk,72,9.47320290909091
224-19-9224,74107.3,758,95.7471,25.5,0.4238,57.32572634587329,4,1,44362.52,0.1866,194000,True,82.15967871212122,Very Low Risk,84,8.666048193181817
225-19-9225,25183.44,709,71.5423,28.9,0.4308,31.66998569325825,1,2,11381.79,0.4126,48000,True,68.79704272727274,Low Risk,72,10.67044359090909
226-19-9226,125640.24,791,63.7505,13.1,0.3917,62.79991646901912,2,1,108516.97,0.1003,470000,True,81.11705454545455,Very Low Risk,84,8.822441818181817
227-19-9227,28877.87,726,65.8243,23.6,0.5084,48.579724630565785,2,2,20265.47,0.5243,0,False,66.60819549242424,Low Risk,72,10.998770676136363
230-19-9230,56186.91,770,67.5966,14.3,0.4559,43.00267428317285,1,0,27469.12,0.1611,173000,True,77.3200321590909,Low Risk,72,9.391995176136366
231-19-9231,29305.37,727,67.113,36.6,0.4879,52.24119532207188,0,2,22335.69,0.4301,55000,True,68.19688435606061,Low Risk,72,10.760467346590909
232-19-9232,83329.9,750,78.3714,37.6,0.4936,43.66626499578172,5,1,78303.06,0.3087,191000,True,76.2917228030303,Low Risk,72,9.546241579545455
233-19-9233,80069.13,714,86.0959,8.1,0.4832,54.452993568337725,1,1,66920.9,0.6218,138000,True,70.53484829545455,Low Risk,72,10.409772755681818
235-19-9235,73100.4,752,93.2248,20.7,0.5085,54.50209977486848,4,1,65648.03,0.5041,0,False,76.78594636363637,Low Risk,72,9.472108045454544
236-19-9236,70014.39,755,81.0632,17.9,0.4272,32.13545516399218,5,5,43216.82,0.6322,40000,True,70.35445170454544,Low Risk,72,10.436832244318184
237-19-9237,30141.97,749,87.7748,7.8,0.6248,42.65790938767616,2,0,18369.99,0.0948,0,False,74.86360268939394,Low Risk,72,9.76045959659091
238-19-9238,37248.97,714,62.5009,8.5,0.4169,59.36926171874356,0,2,22468.58,0.6349,53000,True,64.2951749621212,Moderate Risk,60,11.34572375568182
239-19-9239,55772.49,729,72.3708,8.8,0.479,42.242773760745166,1,1,41980.62,0.1754,128000,True,72.95901375,Low Risk,72,10.0461479375
240-19-9240,59142.82,723,57.6,8.9,0.5109,63.40018099139817,3,2,40085.41,0.3681,0,False,66.45796598484849,Low Risk,72,11.021305102272727
242-19-9242,88397.05,741,83.2541,39.4,0.5431,61.50220806349717,1,0,65491.4,0.2165,0,False,78.08616678030302,Low Risk,72,9.277074982954547
243-19-9243,303078.66,815,84.8125,7.3,0.1819,45.14625054218432,2,2,286806.33,0.1726,933000,True,85.58072727272727,Very Low Risk,84,8.152890909090909
244-19-9244,79490.56,760,83.1161,13.9,0.4758,55.64524212095044,1,3,51053.09,0.2848,135000,True,76.22305393939394,Low Risk,72,9.55654190909091
245-19-9245,37444.25,710,49.1717,15.1,0.4865,59.50074819880139,3,1,28257.95,0.2538,86000,True,66.64992617424244,Low Risk,72,10.992511073863636
246-19-9246,103465.66,773,53.8101,34.5,0.5011,52.11348572804348,2,0,87881.93,0.1444,0,False,76.21258916666667,Low Risk,72,9.558111624999999
250-19-9250,70383.84,792,81.9556,18.3,0.439,50.18852334302597,3,0,52303.61,0.4488,217000,True,79.5598709090909,Low Risk,72,9.056019363636365
251-19-9251,39516.29,767,93.7428,24.6,0.4419,37.31724045041109,0,1,17860.12,0.1953,103000,True,80.53175390151515,Very Low Risk,84,8.910236914772728
252-19-9252,63096.76,722,51.0809,7.1,0.6125,56.99419424526109,4,1,58772.14,0.323,0,False,63.38225712121213,Moderate Risk,60,11.48266143181818
254-19-9254,41975.66,780,84.0601,20.1,0.4994,35.81055087251887,3,1,24416.28,0.2411,110000,True,78.20446037878787,Low Risk,72,9.25933094318182
256-19-9256,54934.05,754,80.7639,20.5,0.4755,33.69970287235583,3,0,32550.64,0.7204,127000,True,72.99610784090909,Low Risk,72,10.040583823863637
257-19-9257,272531.73,783,79.8884,27.1,0.4751,50.405173345807015,2,2,209287.96,0.2432,588000,True,80.15554363636363,Very Low Risk,84,8.966668454545456
259-19-9259,18000.0,727,53.2116,28.4,0.4064,43.94648795194646,1,0,7320.62,0.4677,49000,True,67.79204727272727,Low Risk,72,10.82119290909091
260-19-9260,62332.43,704,75.4233,6.3,0.6159,43.37073958574162,3,0,40020.33,0.6066,0,False,64.38643549242423,Moderate Risk,60,11.332034676136367
261-19-9261,101252.83,794,89.2338,21.1,0.3708,46.16280810506791,5,1,80334.35,0.69,284000,True,80.0399915530303,Very Low Risk,84,8.984001267045453
262-19-9262,23354.9,748,76.5919,28.1,0.3965,43.32562014106332,0,1,18697.01,0.0572,76000,True,77.28109174242425,Low Risk,72,9.397836238636362
267-19-9267,29577.21,749,65.7241,12.9,0.4169,62.7467571613805,1,1,16260.02,0.2062,68000,True,73.63443102272727,Low Risk,72,9.94483534659091
268-19-9268,122084.08,802,94.5519,22.7,0.4954,65.2188437439278,4,0,41304.95,0.3782,376000,True,84.64283454545455,Very Low Risk,84,8.293574818181817
269-19-9269,18000.0,760,86.5348,14.5,0.4612,54.63923273293803,1,0,14228.01,0.1654,55000,True,78.75768727272728,Low Risk,72,9.176346909090908
270-19-9270,56518.98,778,92.8268,18.3,0.5251,62.04782115400728,3,2,33009.94,0.2779,0,False,78.68299931818181,Low Risk,72,9.187550102272727
271-19-9271,64551.04,731,84.1998,10.8,0.421,42.44280629293563,3,2,47377.83,0.8164,0,False,70.4778593939394,Low Risk,72,10.41832109090909
273-19-9273,41815.81,769,87.6468,10.3,0.5153,54.90068336497028,2,1,32982.06,0.1096,0,False,79.29163996212122,Low Risk,72,9.096254005681816
275-19-9275,44989.33,753,89.056,19.7,0.3782,45.91277040797211,4,2,30048.16,0.4371,139000,True,76.46902814393938,Low Risk,72,9.519645778409092
276-19-9276,20692.96,735,35.9349,24.3,0.4468,49.70118537332574,3,1,17494.82,0.387,47000,True,64.15900484848484,Moderate Risk,60,11.366149272727274
277-19-9277,37110.18,740,73.8542,20.4,0.4651,52.25144683381589,3,2,26635.88,0.4142,70000,True,71.19859749999999,Low Risk,72,10.310210375
279-19-9279,40807.39,768,93.2353,13.2,0.3521,41.50077460806688,1,2,38851.38,0.3762,126000,True,79.08568609848484,Low Risk,72,9.127147085227273
281-19-9281,102869.13,817,87.0892,11.0,0.3707,50.46151514655242,3,1,57294.58,0.3934,385000,True,84.10955375,Very Low Risk,84,8.3735669375
282-19-9282,39424.7,730,58.8873,5.8,0.4064,57.76294213340991,3,2,33655.02,0.5565,74000,True,62.922792196969695,Moderate Risk,60,11.551581170454547
283-19-9283,56018.31,758,55.0649,15.3,0.467,44.73208044732823,2,0,45931.8,0.4591,173000,True,70.89653079545454,Low Risk,72,10.35552038068182
285-19-9285,127024.16,791,85.7491,12.0,0.4319,51.13234657342804,4,1,100656.86,0.5035,333000,True,80.88177454545455,Very Low Risk,84,8.857733818181817
286-19-9286,61950.14,789,96.8744,17.0,0.5305,42.24779968417323,3,1,41045.06,0.1969,0,False,82.14781765151515,Very Low Risk,84,8.667827352272727
287-19-9287,104910.49,789,84.3526,12.1,0.4439,49.84565965334818,4,3,102465.62,0.1632,178000,True,81.06947223484848,Very Low Risk,84,8.829579164772728
288-19-9288,36177.18,703,69.0489,9.8,0.5011,46.9324952797633,0,0,26890.05,0.7736,0,False,65.51011704545456,Low Risk,72,11.163482443181817
289-19-9289,204252.52,802,90.6552,9.4,0.5097,47.82986214923583,2,2,122179.59,0.0827,0,False,84.00399454545455,Very Low Risk,84,8.389400818181818
290-19-9290,107091.87,775,73.7076,27.3,0.4803,59.91250127743066,1,0,87397.87,0.5583,330000,True,76.64345397727273,Low Risk,72,9.49348190340909
292-19-9292,68843.36,720,93.3454,19.4,0.5209,59.128902669784445,0,4,46633.35,0.4736,0,False,71.71532606060606,Low Risk,72,10.232701090909092
293-19-9293,39180.46,725,70.2813,8.8,0.4389,55.527551483975294,0,1,35287.1,0.3202,90000,True,70.74873371212121,Low Risk,72,10.377689943181819
294-19-9294,51045.11,759,92.879,7.4,0.4515,50.88356246834785,2,4,50283.53,0.4337,63000,True,72.20227049242425,Low Risk,72,10.159659426136363
295-19-9295,69337.63,733,75.6368,4.2,0.4684,60.64862276878055,1,0,50170.09,0.1802,170000,True,70.94297337121213,Low Risk,72,10.34855399431818
296-19-9296,68701.88,768,78.7015,11.2,0.4533,59.60451862051502,2,4,28771.75,0.3463,85000,True,74.12219651515151,Low Risk,72,9.871670522727273
298-19-9298,59289.66,785,95.208,18.7,0.4371,51.65436379148375,1,0,48728.35,0.2845,183000,True,82.97413886363637,Very Low Risk,84,8.543879170454545
300-19-9300,33856.74,759,81.4902,23.4,0.4935,56.24219166851413,4,3,19149.04,0.2187,57000,True,74.32832840909091,Low Risk,72,9.840750738636363
301-19-9301,46266.99,725,73.4269,7.0,0.5026,64.14721281370261,1,2,30431.08,0.5376,0,False,65.74362579545453,Low Risk,72,11.128456130681819
302-19-9302,152718.67,772,87.2687,25.4,0.528,48.55301157810226,3,2,53168.79,0.4959,0,False,77.61110363636364,Low Risk,72,9.348334454545455
303-19-9303,138724.49,789,53.7837,28.3,0.4647,40.2681097000588,1,1,123501.04,0.1635,363000,True,77.26942181818183,Low Risk,72,9.399586727272727
304-19-9304,34347.28,718,97.0714,11.4,0.444,43.70146957461348,3,2,16702.31,0.6616,49000,True,72.16941666666666,Low Risk,72,10.1645875
305-19-9305,225404.12,759,74.9131,12.3,0.394,35.430100472739106,3,4,184542.34,0.2521,397000,True,76.76071090909092,Low Risk,72,9.475893363636363
306-19-9306,34286.91,776,93.0639,16.8,0.4946,43.19751592080723,1,0,25656.94,0.1719,106000,True,81.19431034090911,Very Low Risk,84,8.810853448863632
307-19-9307,79612.89,751,97.5994,7.2,0.3895,56.11646718405668,0,2,70072.91,0.5447,245000,True,75.44758375,Low Risk,72,9.6728624375
310-19-9310,27188.33,775,84.6564,10.3,0.4518,44.92195897063762,1,0,23663.47,0.2194,84000,True,79.32039981060606,Low Risk,72,9.091940028409091
311-19-9311,84405.95,755,90.4684,13.4,0.5045,52.67987862365516,4,2,46503.61,0.1149,0,False,79.84864003787878,Low Risk,72,9.012703994318183
312-19-9312,56954.3,755,71.0645,13.8,0.4376,45.33224107274794,0,3,50353.11,0.2905,96000,True,73.07154128787879,Low Risk,72,10.029268806818182
313-19-9313,46965.98,756,92.24,23.6,0.4236,47.66633652303038,1,2,37495.46,0.3607,101000,True,77.46209765151517,Low Risk,72,9.370685352272725
314-19-9314,23185.27,735,68.6275,18.0,0.4215,37.68732540603866,1,0,12113.66,0.3681,62000,True,72.36987109848486,Low Risk,72,10.13451933522727
315-19-9315,150545.29,778,68.6922,22.9,0.3654,62.43372230821536,0,2,84378.78,0.5171,464000,True,76.50462181818182,Low Risk,72,9.514306727272727
316-19-9316,71406.67,717,75.7916,11.1,0.4707,64.38183600877532,4,1,47305.91,0.6198,123000,True,70.4114615530303,Low Risk,72,10.428280767045454
317-19-9317,96889.34,762,66.3498,20.4,0.4168,42.57645645199288,2,0,69997.83,0.3213,298000,True,77.24201583333334,Low Risk,72,9.403697625
318-19-9318,135340.05,811,93.7027,7.2,0.4061,46.61534603791903,1,0,102024.91,0.6319,313000,True,81.04822181818182,Very Low Risk,84,8.832766727272727
319-19-9319,18000.0,714,74.3041,5.8,0.5102,34.793438048141844,5,0,14604.07,0.0434,0,False,69.66927454545456,Low Risk,72,10.539608818181817
320-19-9320,67866.54,746,45.134,24.7,0.4451,61.29449739015497,1,2,11713.3,0.3287,128000,True,68.27289068181818,Low Risk,72,10.749066397727272
321-19-9321,20719.46,735,74.1692,8.8,0.5858,39.33701440685402,3,1,11882.92,0.1719,0,False,70.67296901515151,Low Risk,72,10.389054647727274
322-19-9322,101266.51,785,83.5113,4.7,0.4131,49.41299801087163,2,0,50231.96,0.4708,284000,True,75.58083428030304,Low Risk,72,9.652874857954544
323-19-9323,153672.07,815,92.3038,14.4,0.4081,41.08216256422364,2,2,81444.82,0.1734,331000,True,86.37798727272728,Very Low Risk,84,8.033301909090907
324-19-9324,56244.89,742,49.7708,19.6,0.3995,49.63022120981539,0,1,32637.28,0.1083,184000,True,72.34946981060605,Low Risk,72,10.137579528409091
325-19-9325,57048.47,733,90.0533,5.4,0.5277,58.7366137614876,0,0,50308.04,0.417,0,False,71.25672503787878,Low Risk,72,10.301491244318182
326-19-9326,89504.31,760,74.3957,12.4,0.6038,55.45241437084216,2,1,86858.08,0.607,0,False,71.75421352272728,Low Risk,72,10.226867971590908
327-19-9327,83542.04,786,81.7367,19.0,0.4526,56.29055402946132,3,1,81668.64,0.0981,219000,True,81.98553106060606,Very Low Risk,84,8.69217034090909
328-19-9328,51288.58,759,79.8511,18.5,0.3748,38.620886598480446,0,4,31228.43,0.1806,90000,True,75.88833507575758,Low Risk,72,9.606749738636363
329-19-9329,98238.87,777,84.1278,4.6,0.3392,49.17034495421433,4,1,62510.17,0.142,334000,True,78.36539170454546,Low Risk,72,9.23519124431818
330-19-9330,50769.44,758,88.549,16.2,0.5152,73.04459629242432,5,1,33982.4,0.2763,0,False,77.47964787878787,Low Risk,72,9.36805281818182
331-19-9331,74191.31,756,74.7963,16.9,0.5187,52.062495776122006,2,3,48697.0,0.3508,0,False,72.78024640151516,Low Risk,72,10.072963039772727
333-19-9333,134044.23,744,88.9789,25.7,0.4021,47.33453780172877,2,3,84177.62,0.668,149000,True,75.33882545454546,Low Risk,72,9.689176181818182
334-19-9334,32514.16,747,84.0118,13.0,0.479,51.11747055423983,2,3,29496.37,0.7621,0,False,68.79657121212122,Low Risk,72,10.670514318181816
335-19-9335,74735.87,799,90.9942,19.9,0.4078,49.59723438501486,2,4,27972.87,0.0342,92000,True,82.6083800378788,Very Low Risk,84,8.59874299431818
336-19-9336,27205.7,708,82.9992,15.9,0.3657,69.9179311234194,0,2,16934.07,0.3774,73000,True,72.4375471969697,Low Risk,72,10.124367920454546
337-19-9337,43898.59,722,70.6025,17.8,0.5445,57.97173550469995,5,2,30430.8,0.3106,0,False,69.53065337121213,Low Risk,72,10.56040199431818
338-19-9338,41716.62,729,62.9131,15.2,0.4931,48.47372102699579,0,1,33049.91,0.1684,96000,True,71.5403125,Low Risk,72,10.258953125000001
340-19-9340,168500.25,789,74.0676,27.8,0.4186,43.16122655349989,0,3,146783.03,0.5187,285000,True,76.46570181818183,Low Risk,72,9.520144727272726
341-19-9341,35082.34,691,32.371,10.5,0.4469,49.44954211305559,2,0,32486.32,0.3039,81000,True,63.07528234848485,Moderate Risk,60,11.528707647727273
342-19-9342,31614.45,712,62.2765,10.0,0.4492,45.33126129910309,3,2,25722.73,0.411,60000,True,67.14275056818182,Low Risk,72,10.918587414772727
343-19-9343,123976.41,779,60.2439,26.9,0.5083,56.566347864862685,3,2,78906.41,0.0768,0,False,77.13809818181818,Low Risk,72,9.419285272727272
345-19-9345,303892.07,778,81.5612,5.2,0.2154,50.97509386558187,2,1,213710.9,0.4149,1137000,True,78.55042181818183,Low Risk,72,9.207436727272725
346-19-9346,28500.15,726,73.2547,14.2,0.4864,48.07595248863362,2,3,24517.09,0.3224,42000,True,69.4275371590909,Low Risk,72,10.575869426136364
347-19-9347,99525.6,734,58.8913,6.0,0.4618,53.15152563443527,2,0,74339.72,0.7011,201000,True,65.60534181818183,Low Risk,72,11.149198727272726
348-19-9348,20421.53,703,66.6262,2.4,0.4459,56.74814288259488,3,2,12967.74,0.2364,35000,True,61.16909162878789,Moderate Risk,60,11.814636255681815
349-19-9349,29381.03,680,78.0701,14.1,0.5777,64.42657277922686,0,1,18190.44,0.5542,0,False,65.81254776515152,Low Risk,72,11.118117835227272
350-19-9350,30155.64,731,60.3741,19.0,0.4785,47.23112590479088,1,0,23306.0,0.7713,0,False,65.86807772727272,Low Risk,72,11.109788340909091
351-19-9351,39402.46,759,46.7628,25.7,0.3446,41.48567913635068,2,1,28151.65,0.4551,147000,True,69.48342007575758,Low Risk,72,10.567486988636364
352-19-9352,106908.04,772,64.9941,23.0,0.4973,53.71531116706718,3,2,79375.6,0.5528,230000,True,72.50218530303032,Low Risk,72,10.114672204545453
354-19-9354,133145.8,792,85.8264,12.0,0.4301,46.975034074597104,1,1,64259.77,0.0193,349000,True,85.82987090909091,Very Low Risk,84,8.115519363636363
355-19-9355,105328.37,799,73.7666,20.5,0.4443,37.921976121074,3,0,35356.82,0.2131,324000,True,82.10104753787878,Very Low Risk,84,8.674842869318182
357-19-9357,55554.39,727,43.4411,9.7,0.4529,62.56003573563243,4,0,38909.04,0.5923,150000,True,65.15921352272727,Low Risk,72,11.21611797159091
358-19-9358,141009.92,755,62.9837,4.3,0.5561,61.26643343657662,2,1,105238.8,0.2606,0,False,68.90378545454544,Low Risk,72,10.654432181818184
359-19-9359,32923.71,774,93.5909,14.8,0.4496,65.14726177707652,2,0,25442.1,0.2474,101000,True,81.03563761363635,Very Low Risk,84,8.834654357954546
360-19-9360,89492.91,741,72.1512,6.8,0.5896,59.809576399299246,1,4,36650.47,0.3252,0,False,66.92674761363635,Low Risk,72,10.950987857954548
362-19-9362,30735.68,692,50.9721,10.6,0.5206,52.4155532188806,2,0,10911.88,0.3567,0,False,65.04452787878787,Low Risk,72,11.23332081818182
363-19-9363,48599.42,753,68.5035,11.0,0.4333,63.71651562789738,1,0,42111.47,0.4055,150000,True,73.99844856060606,Low Risk,72,9.89023271590909
364-19-9364,27547.47,770,50.8182,20.7,0.374,64.65571888978597,2,0,25375.39,0.2747,121000,True,72.86354215909091,Low Risk,72,10.060468676136363
366-19-9366,18000.0,747,88.475,9.2,0.6011,48.51674540528681,2,0,5660.16,0.5524,0,False,71.54995454545454,Low Risk,72,10.25750681818182
367-19-9367,86177.22,753,68.7235,16.5,0.631,50.63410145602941,4,3,12796.11,0.4255,0,False,69.44269022727272,Low Risk,72,10.573596465909091
368-19-9368,85890.62,799,69.333,10.4,0.5469,60.20273673000746,1,0,51781.32,0.2034,0,False,78.9624212878788,Low Risk,72,9.14563680681818
369-19-9369,43479.95,753,60.8202,13.2,0.4631,43.22293585815744,1,2,32583.1,0.2556,94000,True,71.30047731060607,Low Risk,72,10.29492840340909
370-19-9370,18000.0,743,72.4231,30.6,0.5165,42.40320539135547,2,1,11615.1,0.2852,0,False,71.82602909090909,Low Risk,72,10.216095636363637
371-19-9371,82330.49,754,93.8108,15.4,0.4241,39.15154254193711,1,4,68716.17,0.5467,101000,True,75.25500617424242,Low Risk,72,9.701749073863636
373-19-9373,38697.27,761,91.2492,23.2,0.4744,46.87386846202064,1,1,28987.72,0.4766,101000,True,76.31658988636364,Low Risk,72,9.542511517045453
374-19-9374,137815.64,760,82.1493,3.8,0.637,67.78127967438661,3,0,97510.16,0.0429,0,False,74.51858727272727,Low Risk,72,9.812211909090909
375-19-9375,167265.19,792,83.8438,24.7,0.4989,58.72518099077587,4,1,119854.29,0.4249,438000,True,80.34535090909091,Very Low Risk,84,8.938197363636363
376-19-9376,41932.44,731,73.8151,3.7,0.4461,60.19545761413642,3,0,34077.37,0.4462,103000,True,66.48397772727274,Low Risk,72,11.017403340909087
377-19-9377,34813.65,742,73.5482,29.9,0.5367,41.24778093332685,1,2,25395.99,0.1533,0,False,72.70398147727272,Low Risk,72,10.084402778409093
378-19-9378,18000.0,740,75.1626,6.3,0.3958,47.98163485656117,5,0,8411.21,0.1872,69000,True,72.27352,Low Risk,72,10.148972
380-19-9380,34575.39,755,89.7645,6.1,0.4236,51.33683709426487,2,0,32415.74,0.2459,106000,True,75.63508670454544,Low Risk,72,9.644736994318183
381-19-9381,127107.62,795,59.4393,22.0,0.359,55.1558119143379,1,1,103417.08,0.1369,475000,True,80.63386,Very Low Risk,84,8.894921
382-19-9382,82151.86,795,93.9634,24.3,0.5443,39.26126387527199,1,2,77373.52,0.2595,0,False,80.95617416666667,Very Low Risk,84,8.846573874999999
383-19-9383,125572.3,809,87.9039,23.5,0.4528,50.93163480483949,1,1,49431.64,0.2279,329000,True,84.9006890909091,Very Low Risk,84,8.254896636363636
384-19-9384,97343.58,785,86.0683,9.5,0.4518,57.81565471927319,5,1,58316.89,0.4618,255000,True,79.23827886363637,Low Risk,72,9.104258170454544
385-19-9385,59906.36,745,76.5807,17.9,0.4748,41.48759395427733,4,2,51409.54,0.5545,113000,True,71.46342015151515,Low Risk,72,10.270486977272729
388-19-9388,51214.02,747,39.2555,13.3,0.5569,63.530877364760464,4,2,34825.23,0.2395,0,False,65.68197204545456,Low Risk,72,11.137704193181817
389-19-9389,74757.51,758,86.7763,19.0,0.4592,40.144576938997744,0,3,71042.39,0.3855,127000,True,75.87261079545455,Low Risk,72,9.609108380681818
390-19-9390,77131.55,770,82.2674,9.5,0.483,50.15490785462695,3,1,69695.38,0.2456,202000,True,78.37538549242424,Low Risk,72,9.233692176136364
392-19-9392,40255.22,669,79.1244,4.8,0.5487,42.40016041216968,4,1,37656.68,0.2785,0,False,63.76849901515152,Moderate Risk,60,11.424725147727273
393-19-9393,152807.01,761,61.685,19.5,0.4646,51.93674230878578,5,3,131603.57,0.4085,259000,True,72.61936363636363,Low Risk,72,10.097095454545457
394-19-9394,151341.86,774,70.3408,11.3,0.3219,49.93732664932249,0,1,116143.64,0.1666,566000,True,81.73729636363636,Very Low Risk,84,8.729405545454545
395-19-9395,24722.91,727,78.6025,17.3,0.5647,61.31006630823217,3,0,18712.31,0.3332,0,False,72.12084852272726,Low Risk,72,10.171872721590912
396-19-9396,18000.0,699,88.4863,12.9,0.424,54.01905389690599,4,0,11358.17,0.1937,42000,True,75.5411690909091,Low Risk,72,9.658824636363637
397-19-9397,43959.49,733,73.9478,24.4,0.3832,41.48665347159958,5,1,36161.19,0.1305,144000,True,76.12275087121212,Low Risk,72,9.571587369318182
400-19-9400,46011.04,744,83.3727,30.3,0.4159,33.671158875141614,3,2,37706.95,0.1608,87000,True,76.99971212121211,Low Risk,72,9.440043181818183
401-19-9401,162582.62,746,64.9403,9.5,0.4862,68.19219128220874,0,1,151039.93,0.0667,372000,True,76.90987818181819,Low Risk,72,9.453518272727273
402-19-9402,82459.01,747,68.7257,9.0,0.4771,50.37460273331666,1,2,53433.11,0.0404,156000,True,75.06588662878788,Low Risk,72,9.730117005681818
403-19-9403,106229.2,760,41.5068,15.7,0.475,52.08082718637516,3,2,79642.79,0.5066,229000,True,67.80930393939393,Low Risk,72,10.818604409090911
404-19-9404,151128.92,741,85.7396,18.0,0.4937,56.80597163750196,1,2,134585.58,0.1818,285000,True,78.98805636363636,Low Risk,72,9.141791545454545
405-19-9405,102733.17,783,73.097,26.7,0.3355,56.96287180597839,3,0,65023.37,0.3967,452000,True,80.63681238636363,Very Low Risk,84,8.894478142045456
406-19-9406,53333.56,753,60.6382,14.0,0.5294,58.20729390650794,4,1,22647.05,0.2735,0,False,71.5011443939394,Low Risk,72,10.26482834090909
407-19-9407,135643.86,800,88.7446,16.6,0.4343,46.525060145593926,2,1,110259.1,0.4862,355000,True,82.19060181818182,Very Low Risk,84,8.661409727272726
408-19-9408,34226.57,756,61.7602,40.0,0.4459,45.52043017217977,4,0,29285.58,0.0159,105000,True,75.94882890151516,Low Risk,72,9.597675664772726
409-19-9409,20671.19,678,73.6122,8.4,0.3913,61.81978595036131,1,2,17615.16,0.391,48000,True,66.2587850378788,Low Risk,72,11.05118224431818
410-19-9410,159439.32,765,51.2575,12.4,0.4723,68.58828526124074,1,5,137930.1,0.224,123000,True,70.51790909090909,Low Risk,72,10.412313636363638
411-19-9411,175678.42,745,83.6973,18.4,0.458,36.08576834086768,4,2,126889.45,0.4602,331000,True,76.58564181818183,Low Risk,72,9.502153727272725
412-19-9412,44984.25,745,82.3536,34.2,0.5274,61.32973043182909,4,1,27801.73,0.4243,0,False,73.50924556818181,Low Risk,72,9.963613164772728
